customer_id,address,purchase_date,return_date,purchase_amount,return_amount,return_reason
CUST_0174,"984 Street, City_7",2024-01-05,2024-01-14,11610.07,6066.57,Damaged
CUST_0174,"984 Street, City_7",2024-11-18,,14500.52,0.0,
CUST_0174,"984 Street, City_7",2023-08-04,,12931.71,0.0,
CUST_0174,"984 Street, City_7",2023-05-08,,21987.99,0.0,
CUST_0174,"984 Street, City_7",2024-07-31,2024-08-13,7553.48,3687.03,Late delivery
CUST_0174,"984 Street, City_7",2023-12-23,2024-01-06,28844.08,16763.56,Damaged
CUST_0174,"984 Street, City_7",2023-12-22,,2328.84,0.0,
CUST_0174,"984 Street, City_7",2023-01-17,,26354.99,0.0,
CUST_0174,"984 Street, City_7",2023-01-27,,42627.72,0.0,
CUST_0174,"984 Street, City_7",2024-06-04,,38933.39,0.0,
CUST_0174,"984 Street, City_7",2024-10-23,,8665.66,0.0,
CUST_0174,"984 Street, City_7",2023-10-21,,56531.94,0.0,
CUST_0174,"984 Street, City_7",2023-08-09,,4598.05,0.0,
CUST_0174,"984 Street, City_7",2023-02-04,,8992.44,0.0,
CUST_0174,"984 Street, City_7",2023-10-02,2023-10-22,18784.46,8732.06,Damaged
CUST_0174,"984 Street, City_7",2023-10-23,,15459.59,0.0,
CUST_0174,"984 Street, City_7",2024-10-23,,2653.41,0.0,
CUST_0174,"984 Street, City_7",2024-10-29,,24594.97,0.0,
CUST_0174,"984 Street, City_7",2024-04-24,,49529.5,0.0,
CUST_0174,"984 Street, City_7",2023-01-27,,7450.99,0.0,
CUST_0175,"826 Street, City_5",2023-11-11,2023-11-13,11840.58,7692.45,Damaged
CUST_0175,"826 Street, City_5",2023-07-19,2023-07-24,39776.03,28378.88,Size issue
CUST_0175,"826 Street, City_5",2023-01-04,,38872.21,0.0,
CUST_0175,"826 Street, City_5",2024-10-26,2024-11-04,38685.99,30179.0,Size issue
CUST_0175,"826 Street, City_5",2023-06-23,2023-07-01,19016.19,12522.98,Wrong item
CUST_0175,"826 Street, City_5",2024-11-05,2024-11-11,1891.17,1311.58,Size issue
CUST_0175,"826 Street, City_5",2023-02-23,2023-03-03,20187.12,12120.55,Damaged
CUST_0175,"826 Street, City_5",2024-06-27,2024-07-01,7819.08,6109.03,Size issue
CUST_0175,"826 Street, City_5",2024-02-10,2024-02-14,42560.77,27795.84,Size issue
CUST_0175,"826 Street, City_5",2024-01-10,2024-01-15,13474.9,11019.52,Damaged
CUST_0175,"826 Street, City_5",2023-09-19,2023-09-27,28852.45,20092.15,Size issue
CUST_0175,"826 Street, City_5",2024-09-29,,40720.76,0.0,
CUST_0175,"826 Street, City_5",2023-07-17,2023-07-23,45034.91,27169.54,Size issue
CUST_0175,"826 Street, City_5",2023-03-14,2023-03-16,42322.33,27696.42,Size issue
CUST_0175,"826 Street, City_5",2023-01-18,,12269.07,0.0,
CUST_0175,"826 Street, City_5",2024-03-11,2024-03-14,4182.95,3453.55,Damaged
CUST_0175,"826 Street, City_5",2024-05-29,,3824.25,0.0,
CUST_0175,"826 Street, City_5",2023-12-19,2023-12-22,2113.94,1659.21,Wrong item
CUST_0175,"826 Street, City_5",2024-05-14,2024-05-16,325134.79,230814.64,Wrong item
CUST_0175,"826 Street, City_5",2023-09-20,,17532.64,0.0,
CUST_0175,"826 Street, City_5",2024-05-17,,4112.09,0.0,
CUST_0176,"317 Street, City_9",2023-02-12,2023-02-17,5920.7,3855.44,Size issue
CUST_0176,"317 Street, City_9",2023-04-22,,30110.22,0.0,
CUST_0176,"317 Street, City_9",2023-04-12,2023-04-15,10739.3,7649.63,Damaged
CUST_0176,"317 Street, City_9",2024-03-29,2024-04-04,27349.88,17442.27,Damaged
CUST_0176,"317 Street, City_9",2023-08-28,2023-08-30,978.55,751.13,Damaged
CUST_0176,"317 Street, City_9",2024-06-25,2024-06-28,10260.76,8279.47,Damaged
CUST_0176,"317 Street, City_9",2023-03-25,,9254.56,0.0,
CUST_0176,"317 Street, City_9",2024-10-16,2024-10-22,1390.57,1092.55,Wrong item
CUST_0176,"317 Street, City_9",2023-01-22,2023-01-30,15028.39,12115.33,Damaged
CUST_0176,"317 Street, City_9",2023-01-30,,45918.3,0.0,
CUST_0176,"317 Street, City_9",2023-11-25,2023-11-28,3450.79,3058.28,Wrong item
CUST_0176,"317 Street, City_9",2024-07-28,2024-08-06,26847.99,22245.84,Size issue
CUST_0176,"317 Street, City_9",2024-01-23,,29800.34,0.0,
CUST_0176,"317 Street, City_9",2024-07-10,2024-07-18,2350.19,1738.75,Size issue
CUST_0176,"317 Street, City_9",2023-02-02,,10374.96,0.0,
CUST_0176,"317 Street, City_9",2023-12-18,2023-12-24,25818.0,19163.82,Damaged
CUST_0176,"317 Street, City_9",2024-10-18,2024-10-21,32878.76,20412.26,Damaged
CUST_0176,"317 Street, City_9",2024-07-02,2024-07-11,5948.17,4799.42,Wrong item
CUST_0176,"317 Street, City_9",2024-06-07,2024-06-12,45207.93,32120.57,Size issue
CUST_0176,"317 Street, City_9",2023-04-06,2023-04-14,2297.46,1636.83,Size issue
CUST_0176,"317 Street, City_9",2023-09-25,,8869.22,0.0,
CUST_0176,"317 Street, City_9",2024-05-23,,11524.64,0.0,
CUST_0176,"317 Street, City_9",2024-11-02,2024-11-11,41784.39,30506.2,Damaged
CUST_0176,"317 Street, City_9",2023-03-08,2023-03-14,5907.54,4850.26,Damaged
CUST_0176,"317 Street, City_9",2024-03-19,,1173.37,0.0,
CUST_0176,"317 Street, City_9",2023-12-23,2023-12-28,22097.19,17554.33,Wrong item
CUST_0176,"317 Street, City_9",2023-03-12,2023-03-18,7546.11,6596.81,Damaged
CUST_0176,"317 Street, City_9",2024-03-09,,11880.41,0.0,
CUST_0177,"592 Street, City_1",2023-05-31,2023-06-02,15942.94,13620.94,Other
CUST_0177,"592 Street, City_1",2024-08-16,,13671.66,0.0,
CUST_0177,"592 Street, City_1",2024-11-16,2024-11-17,20478.72,18009.26,Changed mind
CUST_0177,"592 Street, City_1",2024-04-14,2024-04-16,208500.28,207273.41,No longer needed
CUST_0177,"592 Street, City_1",2023-06-24,2023-06-25,34786.37,33248.1,Not satisfied
CUST_0177,"592 Street, City_1",2024-01-09,,13585.72,0.0,
CUST_0177,"592 Street, City_1",2024-04-01,2024-04-02,4919.75,4217.32,Changed mind
CUST_0177,"592 Street, City_1",2023-07-16,2023-07-17,113453.04,93963.59,Changed mind
CUST_0177,"592 Street, City_1",2023-01-09,2023-01-11,16719.19,15540.08,Not satisfied
CUST_0177,"592 Street, City_1",2023-04-28,2023-04-30,62216.41,51308.56,Not satisfied
CUST_0177,"592 Street, City_1",2023-08-22,2023-08-24,6994.12,6588.09,Not satisfied
CUST_0177,"592 Street, City_1",2024-02-12,2024-02-13,41101.83,33460.55,Other
CUST_0178,"117 Street, City_8",2023-10-23,2023-10-25,35451.17,28870.96,Other
CUST_0178,"117 Street, City_8",2024-02-05,2024-02-06,17208.41,16124.88,Other
CUST_0178,"117 Street, City_8",2023-12-26,2023-12-27,16842.25,14224.15,No longer needed
CUST_0178,"117 Street, City_8",2024-11-27,2024-11-28,21069.43,20375.8,Changed mind
CUST_0178,"117 Street, City_8",2024-11-11,2024-11-12,3501.91,3345.95,Other
CUST_0178,"117 Street, City_8",2024-02-03,2024-02-04,50567.94,50489.73,No longer needed
CUST_0178,"117 Street, City_8",2024-02-20,,28798.18,0.0,
CUST_0178,"117 Street, City_8",2023-10-25,,101294.61,0.0,
CUST_0178,"117 Street, City_8",2023-02-24,2023-02-25,77089.45,70185.11,No longer needed
CUST_0178,"117 Street, City_8",2024-10-28,2024-10-29,78545.11,70225.82,Not satisfied
CUST_0178,"117 Street, City_8",2023-05-21,2023-05-22,5381.77,4963.74,Not satisfied
CUST_0178,"117 Street, City_8",2024-08-19,,92765.36,0.0,
CUST_0178,"117 Street, City_8",2023-04-06,2023-04-07,32780.68,31450.95,Other
CUST_0178,"117 Street, City_8",2023-12-25,,3057.84,0.0,
CUST_0178,"117 Street, City_8",2024-09-09,,9181.78,0.0,
CUST_0178,"117 Street, City_8",2023-07-26,2023-07-28,19435.7,16112.25,Changed mind
CUST_0179,"267 Street, City_3",2024-07-20,2024-08-01,194423.8,104475.04,Late delivery
CUST_0179,"267 Street, City_3",2023-03-24,,8751.89,0.0,
CUST_0179,"267 Street, City_3",2024-09-10,,153489.04,0.0,
CUST_0179,"267 Street, City_3",2024-09-13,,77368.3,0.0,
CUST_0179,"267 Street, City_3",2023-10-20,2023-10-31,6718.83,3516.28,Late delivery
CUST_0179,"267 Street, City_3",2024-03-09,,4851.55,0.0,
CUST_0179,"267 Street, City_3",2023-09-23,2023-10-08,5769.91,3949.59,Damaged
CUST_0179,"267 Street, City_3",2024-09-02,,2125.39,0.0,
CUST_0179,"267 Street, City_3",2023-11-23,,3537.05,0.0,
CUST_0179,"267 Street, City_3",2023-01-18,,21085.95,0.0,
CUST_0179,"267 Street, City_3",2024-06-29,2024-07-18,373.04,186.42,Damaged
CUST_0179,"267 Street, City_3",2023-03-12,,24535.08,0.0,
CUST_0179,"267 Street, City_3",2023-11-05,2023-11-26,63752.1,44565.68,Size issue
CUST_0179,"267 Street, City_3",2024-03-13,,9272.81,0.0,
CUST_0179,"267 Street, City_3",2024-01-18,2024-01-26,63257.93,29395.89,Size issue
CUST_0179,"267 Street, City_3",2023-07-13,,1515.77,0.0,
CUST_0179,"267 Street, City_3",2024-08-06,,3972.03,0.0,
CUST_0179,"267 Street, City_3",2023-01-16,,16993.51,0.0,
CUST_0179,"267 Street, City_3",2023-03-02,,20220.75,0.0,
CUST_0179,"267 Street, City_3",2024-09-24,,29478.19,0.0,
CUST_0179,"267 Street, City_3",2024-11-18,,4549.42,0.0,
CUST_0179,"267 Street, City_3",2024-03-06,,147850.47,0.0,
CUST_0179,"267 Street, City_3",2024-04-03,,66221.05,0.0,
CUST_0179,"267 Street, City_3",2023-11-04,2023-11-26,18396.21,8687.1,Size issue
CUST_0179,"267 Street, City_3",2024-10-02,2024-10-07,17934.68,11057.29,Late delivery
CUST_0179,"267 Street, City_3",2024-02-16,2024-03-05,47402.9,22706.98,Size issue
CUST_0180,"831 Street, City_2",2023-02-10,2023-02-19,206474.7,165901.98,Size issue
CUST_0180,"831 Street, City_2",2023-06-18,2023-06-24,2459.11,1571.23,Damaged
CUST_0180,"831 Street, City_2",2024-06-04,,4933.5,0.0,
CUST_0180,"831 Street, City_2",2024-03-03,2024-03-12,141384.89,107478.94,Size issue
CUST_0180,"831 Street, City_2",2023-01-02,2023-01-11,4899.42,3620.71,Damaged
CUST_0180,"831 Street, City_2",2024-01-06,,1934.87,0.0,
CUST_0180,"831 Street, City_2",2023-01-22,,7655.19,0.0,
CUST_0180,"831 Street, City_2",2023-10-05,2023-10-07,7597.56,5122.8,Size issue
CUST_0180,"831 Street, City_2",2023-02-24,,33835.19,0.0,
CUST_0180,"831 Street, City_2",2024-06-06,,29796.42,0.0,
CUST_0180,"831 Street, City_2",2024-08-03,2024-08-08,3337.65,2540.77,Size issue
CUST_0180,"831 Street, City_2",2024-07-24,2024-07-28,13618.69,10583.51,Wrong item
CUST_0180,"831 Street, City_2",2024-04-13,2024-04-17,12849.17,8512.57,Wrong item
CUST_0180,"831 Street, City_2",2023-12-05,2023-12-11,6117.75,5119.09,Damaged
CUST_0180,"831 Street, City_2",2023-08-06,2023-08-14,6274.26,4399.23,Wrong item
CUST_0180,"831 Street, City_2",2024-10-14,2024-10-23,77218.27,58383.48,Damaged
CUST_0180,"831 Street, City_2",2024-03-31,2024-04-03,4613.97,3166.37,Size issue
CUST_0180,"831 Street, City_2",2024-06-19,2024-06-25,1624.7,1364.59,Damaged
CUST_0180,"831 Street, City_2",2024-05-23,,8934.17,0.0,
CUST_0180,"831 Street, City_2",2023-09-08,2023-09-17,15450.76,12958.41,Size issue
CUST_0180,"831 Street, City_2",2023-10-29,2023-11-05,24520.8,21851.61,Size issue
CUST_0180,"831 Street, City_2",2024-05-10,2024-05-18,6131.87,5179.9,Size issue
CUST_0180,"831 Street, City_2",2024-11-01,2024-11-07,15513.79,11640.32,Damaged
CUST_0181,"174 Street, City_9",2024-04-30,2024-05-04,23053.61,18206.82,Damaged
CUST_0181,"174 Street, City_9",2023-03-09,,1771.4,0.0,
CUST_0181,"174 Street, City_9",2023-10-06,,32117.34,0.0,
CUST_0181,"174 Street, City_9",2024-11-12,2024-11-17,27220.52,20946.42,Wrong item
CUST_0181,"174 Street, City_9",2024-09-30,2024-10-03,4013.7,2657.28,Wrong item
CUST_0181,"174 Street, City_9",2024-08-24,2024-08-27,1332.46,1154.28,Size issue
CUST_0181,"174 Street, City_9",2024-08-16,,29351.62,0.0,
CUST_0181,"174 Street, City_9",2024-11-27,2024-12-01,6719.4,5319.98,Size issue
CUST_0181,"174 Street, City_9",2024-04-01,2024-04-08,1987.44,1742.96,Damaged
CUST_0181,"174 Street, City_9",2023-10-22,,18013.1,0.0,
CUST_0181,"174 Street, City_9",2024-10-30,,8726.48,0.0,
CUST_0181,"174 Street, City_9",2024-07-10,2024-07-12,4741.21,4036.8,Wrong item
CUST_0181,"174 Street, City_9",2023-08-21,2023-08-24,12556.41,7587.97,Damaged
CUST_0181,"174 Street, City_9",2023-03-28,2023-04-02,17973.33,14497.61,Damaged
CUST_0181,"174 Street, City_9",2023-06-30,,111653.69,0.0,
CUST_0181,"174 Street, City_9",2023-06-21,,3658.66,0.0,
CUST_0181,"174 Street, City_9",2024-05-11,2024-05-13,5147.38,3304.06,Damaged
CUST_0181,"174 Street, City_9",2024-04-01,2024-04-03,15389.08,9566.37,Size issue
CUST_0181,"174 Street, City_9",2023-07-05,,3835.44,0.0,
CUST_0181,"174 Street, City_9",2023-04-21,,20129.52,0.0,
CUST_0181,"174 Street, City_9",2024-05-30,2024-06-06,9418.67,7336.32,Size issue
CUST_0181,"174 Street, City_9",2023-10-14,2023-10-19,19745.79,16729.59,Wrong item
CUST_0181,"174 Street, City_9",2024-05-01,,1739.72,0.0,
CUST_0181,"174 Street, City_9",2023-06-07,2023-06-14,6249.21,5400.48,Size issue
CUST_0181,"174 Street, City_9",2023-04-25,2023-05-03,2863.16,2303.85,Size issue
CUST_0181,"174 Street, City_9",2023-02-22,2023-02-24,3051.7,2490.41,Damaged
CUST_0181,"174 Street, City_9",2023-07-02,2023-07-08,6433.13,4363.19,Size issue
CUST_0182,"192 Street, City_5",2024-05-20,2024-05-21,7163.33,7137.03,No longer needed
CUST_0182,"192 Street, City_5",2023-11-29,2023-11-30,94680.81,92058.68,Changed mind
CUST_0182,"192 Street, City_5",2024-04-18,2024-04-19,2548.64,2516.56,Other
CUST_0182,"192 Street, City_5",2024-07-01,2024-07-02,10105.96,8307.29,Not satisfied
CUST_0182,"192 Street, City_5",2023-07-23,2023-07-24,49185.87,46167.92,Not satisfied
CUST_0182,"192 Street, City_5",2024-03-10,2024-03-11,34996.47,34330.82,No longer needed
CUST_0182,"192 Street, City_5",2023-09-05,,16032.0,0.0,
CUST_0182,"192 Street, City_5",2024-09-25,2024-09-27,10867.93,10142.35,Other
CUST_0182,"192 Street, City_5",2023-10-21,2023-10-22,5751.73,5292.0,No longer needed
CUST_0182,"192 Street, City_5",2024-09-22,2024-09-24,27360.49,25422.84,Not satisfied
CUST_0182,"192 Street, City_5",2023-12-07,2023-12-09,10609.17,8928.69,Changed mind
CUST_0182,"192 Street, City_5",2024-03-29,2024-03-30,11177.47,10899.99,Other
CUST_0182,"192 Street, City_5",2023-07-23,2023-07-25,6892.35,5822.91,Changed mind
CUST_0182,"192 Street, City_5",2023-08-12,2023-08-14,14235.97,13667.25,Changed mind
CUST_0182,"192 Street, City_5",2023-10-24,2023-10-25,38232.73,33427.5,No longer needed
CUST_0182,"192 Street, City_5",2024-05-10,2024-05-11,26606.15,26584.72,Not satisfied
CUST_0182,"192 Street, City_5",2024-05-01,2024-05-02,18630.47,16485.81,Changed mind
CUST_0182,"192 Street, City_5",2023-10-15,2023-10-16,7025.26,6473.75,Other
CUST_0182,"192 Street, City_5",2024-10-08,2024-10-10,2606.34,2424.94,No longer needed
CUST_0182,"192 Street, City_5",2023-10-02,2023-10-03,29889.84,26482.36,Other
CUST_0183,"424 Street, City_1",2023-01-16,2023-01-24,11143.85,8637.7,Size issue
CUST_0183,"424 Street, City_1",2023-11-28,2023-12-07,53751.12,42074.84,Damaged
CUST_0183,"424 Street, City_1",2023-06-27,,32910.05,0.0,
CUST_0183,"424 Street, City_1",2024-11-11,2024-11-19,19032.85,16371.77,Wrong item
CUST_0183,"424 Street, City_1",2023-03-31,2023-04-08,12758.64,9659.45,Wrong item
CUST_0183,"424 Street, City_1",2023-10-04,2023-10-06,60021.98,41316.35,Wrong item
CUST_0183,"424 Street, City_1",2024-02-03,2024-02-07,3679.68,2783.85,Size issue
CUST_0183,"424 Street, City_1",2024-11-13,,2584.33,0.0,
CUST_0183,"424 Street, City_1",2024-11-22,2024-11-28,5993.44,4537.02,Wrong item
CUST_0183,"424 Street, City_1",2023-03-15,2023-03-21,8738.2,5519.2,Damaged
CUST_0183,"424 Street, City_1",2024-11-16,,19235.31,0.0,
CUST_0183,"424 Street, City_1",2023-05-22,,14902.57,0.0,
CUST_0183,"424 Street, City_1",2023-01-26,2023-02-02,12415.46,10979.4,Wrong item
CUST_0183,"424 Street, City_1",2023-09-24,2023-09-29,16117.78,12798.78,Wrong item
CUST_0183,"424 Street, City_1",2024-06-12,2024-06-16,38258.41,34073.75,Size issue
CUST_0183,"424 Street, City_1",2024-01-19,,9467.29,0.0,
CUST_0183,"424 Street, City_1",2023-11-08,,23587.64,0.0,
CUST_0183,"424 Street, City_1",2023-11-12,,6478.58,0.0,
CUST_0183,"424 Street, City_1",2023-07-28,2023-08-02,245561.51,167041.84,Damaged
CUST_0183,"424 Street, City_1",2023-06-10,2023-06-15,7091.65,5394.89,Damaged
CUST_0183,"424 Street, City_1",2023-09-26,2023-09-28,38485.46,28983.7,Damaged
CUST_0183,"424 Street, City_1",2023-12-19,,26357.94,0.0,
CUST_0183,"424 Street, City_1",2024-07-26,2024-07-31,21784.36,15856.0,Wrong item
CUST_0183,"424 Street, City_1",2024-07-07,2024-07-10,10603.89,7464.6,Size issue
CUST_0183,"424 Street, City_1",2024-02-01,,8789.41,0.0,
CUST_0183,"424 Street, City_1",2023-09-17,,4316.1,0.0,
CUST_0183,"424 Street, City_1",2024-09-28,,12053.71,0.0,
CUST_0183,"424 Street, City_1",2024-02-06,,2206.33,0.0,
CUST_0183,"424 Street, City_1",2024-05-31,2024-06-06,22797.29,16754.19,Damaged
CUST_0183,"424 Street, City_1",2023-10-24,,12860.66,0.0,
CUST_0183,"424 Street, City_1",2023-12-07,2023-12-13,25146.79,21018.76,Wrong item
CUST_0183,"424 Street, City_1",2023-01-04,2023-01-11,6216.14,5158.41,Size issue
CUST_0183,"424 Street, City_1",2023-12-21,2023-12-27,24146.75,18617.82,Damaged
CUST_0183,"424 Street, City_1",2023-09-01,2023-09-09,12904.33,9449.94,Size issue
CUST_0184,"271 Street, City_6",2023-01-20,2023-01-21,14078.59,11398.96,Changed mind
CUST_0184,"271 Street, City_6",2023-11-06,2023-11-08,11117.7,9712.22,Other
CUST_0184,"271 Street, City_6",2024-05-27,2024-05-28,5248.82,4751.45,Not satisfied
CUST_0184,"271 Street, City_6",2024-07-02,2024-07-04,3685.94,3684.1,No longer needed
CUST_0184,"271 Street, City_6",2023-05-28,2023-05-30,2783.39,2233.46,Not satisfied
CUST_0184,"271 Street, City_6",2024-10-14,2024-10-16,72880.34,61990.84,No longer needed
CUST_0184,"271 Street, City_6",2023-10-08,2023-10-09,29453.98,25049.79,Other
CUST_0184,"271 Street, City_6",2023-09-14,2023-09-16,10151.17,8971.34,Other
CUST_0184,"271 Street, City_6",2023-03-03,2023-03-04,18807.82,17073.77,Changed mind
CUST_0184,"271 Street, City_6",2024-02-10,2024-02-11,8141.96,7187.77,Changed mind
CUST_0185,"319 Street, City_2",2023-10-31,2023-11-02,48539.49,32327.09,Size issue
CUST_0185,"319 Street, City_2",2024-10-21,2024-10-27,22966.41,17968.26,Wrong item
CUST_0185,"319 Street, City_2",2024-08-09,2024-08-12,112560.39,67626.43,Wrong item
CUST_0185,"319 Street, City_2",2024-03-21,,15069.11,0.0,
CUST_0185,"319 Street, City_2",2023-08-25,,3881.02,0.0,
CUST_0185,"319 Street, City_2",2024-11-22,2024-11-26,3246.3,1997.91,Wrong item
CUST_0185,"319 Street, City_2",2023-01-18,2023-01-24,1743.97,1461.45,Wrong item
CUST_0185,"319 Street, City_2",2023-04-12,,2366.37,0.0,
CUST_0185,"319 Street, City_2",2024-04-23,,115623.9,0.0,
CUST_0185,"319 Street, City_2",2024-08-28,2024-09-06,4801.48,3317.82,Size issue
CUST_0186,"686 Street, City_3",2023-02-21,2023-02-23,4969.21,4487.83,Not satisfied
CUST_0186,"686 Street, City_3",2023-12-25,,6718.75,0.0,
CUST_0186,"686 Street, City_3",2024-04-06,2024-04-08,1349.46,1266.64,Changed mind
CUST_0186,"686 Street, City_3",2023-09-16,2023-09-18,3856.88,3824.42,Not satisfied
CUST_0186,"686 Street, City_3",2023-04-20,2023-04-21,263279.87,212761.74,No longer needed
CUST_0186,"686 Street, City_3",2023-08-24,2023-08-25,55880.62,46791.1,No longer needed
CUST_0186,"686 Street, City_3",2024-08-19,2024-08-20,59226.66,47395.95,No longer needed
CUST_0186,"686 Street, City_3",2023-10-24,2023-10-25,36887.27,32798.3,Changed mind
CUST_0186,"686 Street, City_3",2023-12-28,,6889.11,0.0,
CUST_0186,"686 Street, City_3",2023-08-17,2023-08-18,5862.95,5510.22,Changed mind
CUST_0186,"686 Street, City_3",2023-09-24,2023-09-26,3670.79,3047.47,Changed mind
CUST_0186,"686 Street, City_3",2023-04-19,2023-04-21,13859.95,13081.18,Other
CUST_0186,"686 Street, City_3",2024-06-14,2024-06-15,1525.37,1498.93,Changed mind
CUST_0186,"686 Street, City_3",2023-05-23,2023-05-24,11300.28,9552.2,Other
CUST_0186,"686 Street, City_3",2023-01-29,2023-01-30,2294.56,1994.85,No longer needed
CUST_0186,"686 Street, City_3",2023-06-06,2023-06-08,87113.59,79280.05,Changed mind
CUST_0186,"686 Street, City_3",2023-08-20,2023-08-22,31479.79,28921.09,Other
CUST_0186,"686 Street, City_3",2024-02-04,,133211.13,0.0,
CUST_0186,"686 Street, City_3",2024-02-25,2024-02-26,2176.81,2128.75,No longer needed
CUST_0186,"686 Street, City_3",2024-04-30,2024-05-01,8130.83,6569.04,No longer needed
CUST_0186,"686 Street, City_3",2023-04-29,2023-04-30,3294.78,2761.75,Changed mind
CUST_0186,"686 Street, City_3",2024-11-09,2024-11-10,126832.59,108872.49,Not satisfied
CUST_0186,"686 Street, City_3",2024-07-25,2024-07-26,12536.4,11691.43,Not satisfied
CUST_0186,"686 Street, City_3",2024-02-07,2024-02-08,99434.72,96223.72,No longer needed
CUST_0186,"686 Street, City_3",2024-09-11,2024-09-13,50745.53,49730.12,Not satisfied
CUST_0186,"686 Street, City_3",2024-03-28,2024-03-29,37357.4,33427.87,Not satisfied
CUST_0186,"686 Street, City_3",2024-07-28,2024-07-29,26403.25,24848.46,Other
CUST_0186,"686 Street, City_3",2024-07-02,2024-07-03,13361.01,12199.79,Other
CUST_0186,"686 Street, City_3",2024-11-12,2024-11-13,715848.95,642258.03,Other
CUST_0186,"686 Street, City_3",2024-05-09,2024-05-11,3116.57,2817.53,No longer needed
CUST_0186,"686 Street, City_3",2023-12-24,2023-12-26,2855.36,2673.35,Not satisfied
CUST_0186,"686 Street, City_3",2024-07-26,,6658.0,0.0,
CUST_0186,"686 Street, City_3",2024-03-22,2024-03-23,28854.69,26750.61,Changed mind
CUST_0186,"686 Street, City_3",2023-04-29,2023-05-01,8292.59,6872.47,Not satisfied
CUST_0186,"686 Street, City_3",2024-02-28,2024-03-01,76245.16,64557.86,No longer needed
CUST_0186,"686 Street, City_3",2024-08-28,2024-08-30,3160.68,2661.36,Other
CUST_0187,"980 Street, City_1",2024-07-10,2024-07-16,12098.69,8180.02,Size issue
CUST_0187,"980 Street, City_1",2024-10-22,,41415.51,0.0,
CUST_0187,"980 Street, City_1",2023-09-08,,28958.45,0.0,
CUST_0187,"980 Street, City_1",2024-04-03,2024-04-10,17383.93,7400.89,Size issue
CUST_0187,"980 Street, City_1",2024-07-16,,23235.15,0.0,
CUST_0187,"980 Street, City_1",2023-09-11,2023-09-16,15483.52,8269.26,Size issue
CUST_0187,"980 Street, City_1",2023-08-13,2023-08-26,35727.39,17092.58,Damaged
CUST_0187,"980 Street, City_1",2023-08-16,,12563.52,0.0,
CUST_0187,"980 Street, City_1",2023-01-13,,20015.59,0.0,
CUST_0187,"980 Street, City_1",2024-10-17,,21618.89,0.0,
CUST_0187,"980 Street, City_1",2024-02-11,,36125.96,0.0,
CUST_0187,"980 Street, City_1",2023-12-23,,8003.0,0.0,
CUST_0187,"980 Street, City_1",2023-07-23,,35799.82,0.0,
CUST_0187,"980 Street, City_1",2023-10-27,,11847.95,0.0,
CUST_0188,"710 Street, City_9",2023-05-17,2023-05-18,3148.21,2769.08,Other
CUST_0188,"710 Street, City_9",2023-05-31,,17191.75,0.0,
CUST_0188,"710 Street, City_9",2023-10-02,2023-10-03,2678.05,2485.45,Other
CUST_0188,"710 Street, City_9",2024-04-24,2024-04-26,3908.57,3251.27,Not satisfied
CUST_0188,"710 Street, City_9",2024-10-12,2024-10-13,58851.45,56207.0,No longer needed
CUST_0188,"710 Street, City_9",2024-03-27,2024-03-28,1607.4,1417.84,Not satisfied
CUST_0188,"710 Street, City_9",2024-10-21,2024-10-23,25442.84,23530.88,No longer needed
CUST_0188,"710 Street, City_9",2024-05-22,2024-05-24,97300.72,96047.87,Changed mind
CUST_0188,"710 Street, City_9",2023-01-13,2023-01-15,37757.6,33900.83,Not satisfied
CUST_0188,"710 Street, City_9",2024-10-18,2024-10-20,12332.21,11446.97,Other
CUST_0189,"213 Street, City_7",2024-04-25,,1062.21,0.0,
CUST_0189,"213 Street, City_7",2024-02-12,,9513.49,0.0,
CUST_0189,"213 Street, City_7",2023-07-24,2023-07-30,17528.43,12565.5,Size issue
CUST_0189,"213 Street, City_7",2024-07-07,2024-07-15,24236.52,17358.38,Wrong item
CUST_0189,"213 Street, City_7",2024-04-17,2024-04-24,8873.21,7353.54,Wrong item
CUST_0189,"213 Street, City_7",2024-09-29,2024-10-05,10972.38,8486.17,Damaged
CUST_0189,"213 Street, City_7",2023-04-04,2023-04-12,4920.23,4250.86,Wrong item
CUST_0189,"213 Street, City_7",2024-02-29,,47405.41,0.0,
CUST_0189,"213 Street, City_7",2024-10-27,2024-10-29,2098.64,1480.07,Wrong item
CUST_0189,"213 Street, City_7",2023-11-13,2023-11-19,23811.21,15933.25,Wrong item
CUST_0190,"712 Street, City_3",2024-04-06,2024-04-08,42404.65,37044.3,Wrong item
CUST_0190,"712 Street, City_3",2024-04-12,,34744.0,0.0,
CUST_0190,"712 Street, City_3",2024-01-29,,20984.88,0.0,
CUST_0190,"712 Street, City_3",2024-04-05,,10521.13,0.0,
CUST_0190,"712 Street, City_3",2023-09-26,2023-10-02,15416.61,11650.83,Wrong item
CUST_0190,"712 Street, City_3",2024-11-04,2024-11-11,7547.44,5738.18,Damaged
CUST_0190,"712 Street, City_3",2024-07-09,,3331.84,0.0,
CUST_0190,"712 Street, City_3",2023-03-04,,19115.02,0.0,
CUST_0190,"712 Street, City_3",2024-03-08,2024-03-17,3899.95,3177.47,Damaged
CUST_0190,"712 Street, City_3",2024-09-11,2024-09-18,10767.86,7277.84,Size issue
CUST_0190,"712 Street, City_3",2023-09-25,,67409.76,0.0,
CUST_0190,"712 Street, City_3",2023-02-27,2023-03-06,1122.46,951.06,Wrong item
